age,fnlwgt,education,educational-num,marital-status,relationship,race,gender,capital-gain,capital-loss,hours-per-week,income
67,228200,HS-grad,9,Married-civ-spouse,Wife,Black,Female,0,0,20,0
33,278514,HS-grad,9,Divorced,Own-child,White,Female,0,0,42,0
43,256253,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,55,1
28,213152,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,1
35,171968,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
19,144793,11th,7,Never-married,Own-child,White,Male,0,0,40,0
25,193773,HS-grad,9,Never-married,Not-in-family,Black,Female,0,0,35,0
67,92061,HS-grad,9,Widowed,Other-relative,White,Female,0,0,8,0
32,154950,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,0
60,93272,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,60,0
23,376416,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,40,0
23,255252,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
58,234328,Bachelors,13,Divorced,Not-in-family,White,Male,0,0,40,0
28,104617,7th-8th,4,Never-married,Other-relative,White,Female,0,0,99,0
22,190625,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,20,0
67,116517,Bachelors,13,Widowed,Unmarried,White,Female,0,0,35,0
43,115562,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
53,35102,Some-college,10,Divorced,Not-in-family,White,Female,0,0,34,0
38,91670,Some-college,10,Divorced,Own-child,Asian-Pac-Islander,Female,0,0,40,0
28,261725,HS-grad,9,Never-married,Unmarried,White,Female,0,0,40,0
46,172695,11th,7,Widowed,Not-in-family,White,Female,0,0,27,0
72,84587,5th-6th,3,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,20,0
53,220640,Bachelors,13,Divorced,Other-relative,Other,Female,0,0,20,0
41,47170,Bachelors,13,Married-civ-spouse,Wife,Amer-Indian-Eskimo,Female,0,0,48,1
55,750972,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,41,0
46,115971,9th,5,Married-civ-spouse,Husband,White,Male,0,0,40,0
45,188823,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,50,1
63,153894,Assoc-voc,11,Divorced,Not-in-family,White,Female,0,0,24,0
34,39609,Assoc-voc,11,Divorced,Unmarried,White,Female,0,0,40,0
41,166662,Prof-school,15,Married-civ-spouse,Husband,White,Male,0,0,50,1
45,160167,10th,6,Married-civ-spouse,Husband,White,Male,0,0,70,0
30,128065,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,45,0
37,160192,Assoc-acdm,12,Never-married,Not-in-family,White,Male,6849,0,80,0
40,144778,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,40,0
20,109952,HS-grad,9,Married-civ-spouse,Other-relative,White,Male,0,0,40,0
41,32185,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,0
61,29059,HS-grad,9,Widowed,Not-in-family,White,Female,0,0,12,0
63,107085,HS-grad,9,Widowed,Not-in-family,White,Female,0,0,7,0
18,40293,HS-grad,9,Never-married,Other-relative,White,Male,0,0,40,0
21,391312,HS-grad,9,Never-married,Not-in-family,Black,Female,0,0,30,0
46,241350,Some-college,10,Never-married,Not-in-family,White,Male,8614,0,50,1
22,249727,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,1
31,176831,10th,6,Divorced,Other-relative,White,Female,0,0,40,0
37,39606,Assoc-voc,11,Divorced,Unmarried,White,Female,0,0,40,0
38,182570,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,38,0
35,238342,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
29,266043,9th,5,Married-civ-spouse,Husband,White,Male,0,0,40,0
30,112115,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,50,1
60,137490,5th-6th,3,Separated,Not-in-family,Black,Male,0,0,40,0
67,222362,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,2,1
47,215686,HS-grad,9,Married-civ-spouse,Husband,Black,Male,0,0,50,0
57,153918,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
68,218637,Some-college,10,Married-civ-spouse,Husband,White,Male,0,2377,55,1
28,223745,Some-college,10,Never-married,Unmarried,White,Female,0,0,40,0
30,77143,Some-college,10,Never-married,Not-in-family,Black,Male,0,0,25,0
19,60661,HS-grad,9,Never-married,Own-child,White,Male,0,0,52,0
29,91189,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,48,0
28,250135,Some-college,10,Divorced,Not-in-family,White,Female,0,0,40,0
31,57781,HS-grad,9,Divorced,Unmarried,White,Female,0,0,50,0
60,80927,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,50,1
74,92298,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,10,0
17,89259,11th,7,Never-married,Own-child,White,Female,0,0,15,0
59,192671,11th,7,Married-civ-spouse,Husband,White,Male,7298,0,40,1
22,137876,Some-college,10,Never-married,Not-in-family,White,Male,0,0,20,0
51,79324,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,0
83,192305,Some-college,10,Divorced,Unmarried,White,Female,0,0,20,0
29,229729,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,0
53,347446,9th,5,Married-civ-spouse,Husband,Black,Male,0,0,40,0
53,181677,Some-college,10,Divorced,Not-in-family,White,Male,0,0,40,0
43,114580,Some-college,10,Divorced,Not-in-family,White,Female,0,0,40,0
49,177426,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,20,0
42,67243,1st-4th,2,Married-civ-spouse,Husband,White,Male,0,0,55,1
34,159255,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,60,1
30,101697,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,20,0
26,395206,Some-college,10,Never-married,Not-in-family,White,Male,0,0,40,0
21,27049,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,25,0
71,494223,Some-college,10,Separated,Unmarried,Black,Male,0,1816,2,0
27,232801,10th,6,Divorced,Other-relative,White,Female,0,0,40,0
37,217838,5th-6th,3,Separated,Unmarried,White,Female,0,0,40,0
49,126268,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
44,271282,Bachelors,13,Divorced,Unmarried,White,Female,0,0,56,0
37,109996,9th,5,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,0,0,40,0
37,226500,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,55,1
52,154521,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,44,1
31,199655,Masters,14,Divorced,Not-in-family,Other,Female,0,0,30,0
35,228190,HS-grad,9,Married-civ-spouse,Husband,Black,Male,0,0,40,0
49,79019,Masters,14,Widowed,Unmarried,White,Female,0,0,16,0
26,252406,HS-grad,9,Separated,Unmarried,White,Female,0,0,40,0
44,110908,Assoc-voc,11,Married-civ-spouse,Wife,White,Female,0,0,25,0
17,152652,11th,7,Never-married,Own-child,White,Male,0,0,25,0
40,166327,Some-college,10,Divorced,Not-in-family,Black,Female,0,0,35,0
21,190227,Some-college,10,Never-married,Own-child,White,Male,0,0,40,0
21,133515,Assoc-acdm,12,Never-married,Own-child,White,Female,594,0,40,0
56,365050,7th-8th,4,Never-married,Unmarried,Black,Female,0,0,20,0
21,231053,HS-grad,9,Never-married,Own-child,White,Male,0,0,30,0
50,98228,HS-grad,9,Divorced,Unmarried,White,Female,0,0,45,0
33,224258,7th-8th,4,Never-married,Not-in-family,White,Male,0,0,40,1
67,129824,7th-8th,4,Widowed,Not-in-family,White,Female,0,0,6,0
64,33342,Some-college,10,Divorced,Not-in-family,White,Female,0,0,40,0
41,113823,Bachelors,13,Divorced,Not-in-family,White,Male,0,0,40,0
25,162687,12th,8,Married-civ-spouse,Husband,White,Male,0,0,40,1
23,145112,Bachelors,13,Never-married,Own-child,White,Female,0,0,43,0
34,114185,Bachelors,13,Divorced,Not-in-family,White,Male,0,0,50,0
70,117464,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,16,0
45,160472,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,1977,50,1
18,163332,HS-grad,9,Never-married,Own-child,White,Female,0,0,22,0
23,197286,Some-college,10,Never-married,Own-child,White,Female,0,0,40,0
45,178922,9th,5,Never-married,Not-in-family,White,Female,0,0,15,0
33,252708,12th,8,Never-married,Other-relative,White,Female,0,0,40,0
19,607799,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,60,0
47,171807,Some-college,10,Divorced,Not-in-family,White,Female,0,0,40,0
39,172700,HS-grad,9,Never-married,Unmarried,Black,Female,0,0,40,0
24,289886,11th,7,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,0,45,0
44,157249,Bachelors,13,Married-civ-spouse,Husband,Black,Male,0,1977,50,1
29,375313,Some-college,10,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,0,45,0
18,110230,10th,6,Never-married,Own-child,White,Male,0,0,11,0
23,26248,HS-grad,9,Never-married,Own-child,White,Female,0,0,40,0
43,180407,Bachelors,13,Divorced,Unmarried,White,Male,0,0,42,0
33,174201,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
32,206541,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,45,1
26,63234,Bachelors,13,Married-civ-spouse,Wife,White,Female,4508,0,12,0
49,196571,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,45,1
54,249096,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,40,0
33,260782,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,40,0
76,312500,5th-6th,3,Widowed,Unmarried,White,Female,0,0,40,0
29,190636,Some-college,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,1485,60,1
56,73746,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,1
61,93997,Bachelors,13,Divorced,Unmarried,White,Male,0,0,40,0
40,235371,Assoc-voc,11,Divorced,Unmarried,White,Male,0,0,40,0
43,128212,5th-6th,3,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,0,0,40,1
59,169982,Some-college,10,Married-civ-spouse,Husband,White,Male,15024,0,60,1
47,152572,HS-grad,9,Never-married,Unmarried,White,Female,0,0,40,0
51,55507,HS-grad,9,Married-civ-spouse,Husband,Black,Male,0,0,40,0
55,253062,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,1
35,129764,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,45,0
25,251854,Some-college,10,Never-married,Not-in-family,Black,Female,0,0,40,0
31,145924,Some-college,10,Divorced,Unmarried,White,Female,0,0,35,0
54,180211,Some-college,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,60,1
35,187167,HS-grad,9,Never-married,Unmarried,White,Female,0,0,40,0
42,98061,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,50,0
28,233275,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,45,0
53,290290,Some-college,10,Divorced,Not-in-family,White,Male,0,0,45,0
31,188798,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,50,0
28,149646,Some-college,10,Divorced,Own-child,White,Female,0,0,20,0
20,139989,Some-college,10,Never-married,Own-child,Black,Male,0,0,40,0
40,222434,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,45,1
19,179422,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,35,0
23,247090,9th,5,Married-civ-spouse,Husband,Other,Male,0,0,55,0
44,267717,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,42,1
64,170645,5th-6th,3,Married-civ-spouse,Husband,White,Male,2105,0,40,0
56,121362,Bachelors,13,Married-civ-spouse,Wife,White,Female,15024,0,40,1
37,29054,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,42,1
29,260729,HS-grad,9,Married-civ-spouse,Wife,White,Female,0,1977,25,1
53,162951,9th,5,Married-civ-spouse,Husband,White,Male,0,0,41,1
50,105010,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,45,1
41,344624,Some-college,10,Married-civ-spouse,Husband,White,Male,0,1485,40,1
63,27653,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,35,0
63,30602,7th-8th,4,Married-spouse-absent,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,0
25,110138,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,40,0
59,93655,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,0
47,51664,11th,7,Married-civ-spouse,Husband,White,Male,0,0,60,0
35,209609,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,60,0
63,264600,10th,6,Married-civ-spouse,Husband,White,Male,0,0,45,0
33,199227,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,55,1
53,321770,HS-grad,9,Married-spouse-absent,Other-relative,White,Female,0,0,35,0
44,216116,HS-grad,9,Married-spouse-absent,Not-in-family,Black,Female,0,0,40,0
38,165466,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,60,1
48,193553,HS-grad,9,Divorced,Not-in-family,Black,Female,0,0,20,0
20,162688,HS-grad,9,Never-married,Own-child,White,Male,0,0,35,0
43,32016,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,40,1
24,64520,7th-8th,4,Never-married,Own-child,White,Male,0,0,40,0
43,304175,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,50,1
49,81973,Some-college,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,1
27,214695,HS-grad,9,Never-married,Own-child,Black,Male,0,0,60,0
48,238959,Masters,14,Divorced,Unmarried,Black,Female,9562,0,40,1
67,226092,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,44,0
22,235853,9th,5,Never-married,Not-in-family,White,Male,0,0,40,0
43,248476,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,60,0
22,190137,HS-grad,9,Never-married,Own-child,Other,Male,0,0,40,0
62,114060,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,91,0
21,186648,Some-college,10,Never-married,Own-child,White,Male,0,0,20,0
37,211494,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,1
76,199949,Bachelors,13,Married-civ-spouse,Husband,White,Male,20051,0,50,1
37,170174,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,46,1
22,254293,12th,8,Never-married,Not-in-family,White,Male,0,0,40,0
27,279872,Some-college,10,Divorced,Not-in-family,White,Male,0,0,40,0
43,180985,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,60,1
44,346594,HS-grad,9,Divorced,Unmarried,White,Female,0,0,40,0
39,358837,Some-college,10,Never-married,Unmarried,Black,Female,0,0,40,0
70,150886,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,25,0
27,181916,Some-college,10,Never-married,Own-child,White,Male,0,0,40,0
33,190511,7th-8th,4,Divorced,Not-in-family,White,Male,2176,0,35,0
33,251521,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,50,0
56,134195,Masters,14,Never-married,Not-in-family,White,Male,0,0,50,0
30,241583,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,0
57,27385,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,10,0
19,42750,Some-college,10,Never-married,Not-in-family,White,Male,0,0,55,0
23,325596,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,40,0
48,178686,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,40,0
64,105748,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
51,220001,Bachelors,13,Divorced,Unmarried,White,Female,0,0,40,0
39,156261,Some-college,10,Divorced,Unmarried,White,Female,0,0,38,0
27,237466,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,30,0
33,205950,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,0
36,170174,HS-grad,9,Married-civ-spouse,Husband,White,Male,15024,0,56,1
37,117381,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,80,1
31,305619,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,1
55,354923,Assoc-acdm,12,Divorced,Unmarried,White,Female,0,0,40,0
60,31577,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,40,0
39,169542,Some-college,10,Married-civ-spouse,Husband,White,Male,5178,0,40,1
41,288433,Masters,14,Never-married,Not-in-family,Black,Female,0,0,40,0
19,169758,Some-college,10,Never-married,Own-child,White,Male,0,0,40,0
48,355781,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,1
46,197042,Some-college,10,Married-civ-spouse,Wife,White,Female,0,0,50,0
53,104501,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,1902,55,1
28,68393,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,46,0
55,248841,Masters,14,Married-civ-spouse,Husband,White,Male,0,1977,40,1
21,32732,Some-college,10,Never-married,Not-in-family,White,Male,0,0,40,0
39,271610,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,60,1
38,300975,Masters,14,Married-civ-spouse,Husband,Black,Male,0,1485,40,0
32,136480,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,60,1
22,107801,Assoc-voc,11,Never-married,Own-child,White,Female,0,0,40,0
46,110702,Some-college,10,Divorced,Unmarried,White,Female,2036,0,60,0
49,186009,Some-college,10,Divorced,Unmarried,White,Female,0,0,43,0
45,212120,Bachelors,13,Married-civ-spouse,Husband,White,Male,15024,0,40,1
61,160431,HS-grad,9,Widowed,Unmarried,White,Female,0,0,40,0
46,264210,Some-college,10,Married-civ-spouse,Wife,White,Female,0,0,20,0
38,202027,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,1
40,185145,Doctorate,16,Married-civ-spouse,Husband,White,Male,0,0,40,1
46,258498,Masters,14,Divorced,Unmarried,White,Female,0,0,40,0
31,83425,Some-college,10,Never-married,Unmarried,White,Female,0,0,40,0
18,274746,HS-grad,9,Never-married,Unmarried,White,Female,0,0,20,0
43,83348,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,60,0
40,144928,Some-college,10,Married-civ-spouse,Husband,White,Male,7298,0,40,1
41,171003,7th-8th,4,Never-married,Unmarried,White,Female,0,0,30,0
47,165539,HS-grad,9,Never-married,Not-in-family,Black,Female,4101,0,40,0
28,137898,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,35,0
63,39181,Doctorate,16,Divorced,Not-in-family,White,Female,0,2559,60,1
21,193219,HS-grad,9,Never-married,Own-child,Black,Female,0,0,35,0
66,170617,Masters,14,Widowed,Not-in-family,White,Male,0,0,6,0
60,181953,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,28,0
60,224277,Bachelors,13,Divorced,Unmarried,White,Female,0,0,40,1
39,198097,Bachelors,13,Divorced,Not-in-family,White,Male,0,0,50,0
32,121769,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,0
59,193895,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,40,0
66,293114,HS-grad,9,Married-civ-spouse,Husband,White,Male,1409,0,40,0
52,106728,Assoc-acdm,12,Divorced,Unmarried,White,Male,0,0,40,0
62,122246,Some-college,10,Never-married,Not-in-family,White,Female,8614,0,39,1
18,309634,11th,7,Never-married,Own-child,White,Female,0,0,22,0
41,242586,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
21,206861,Some-college,10,Never-married,Own-child,White,Male,0,0,20,0
47,192894,HS-grad,9,Married-civ-spouse,Husband,Black,Male,0,0,50,1
58,132606,5th-6th,3,Divorced,Not-in-family,Black,Male,0,0,40,0
17,198146,11th,7,Never-married,Own-child,White,Female,0,0,16,0
36,188972,Some-college,10,Never-married,Not-in-family,White,Female,0,0,40,0
58,225623,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,0
25,306908,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
26,120268,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,0
46,164682,Assoc-voc,11,Separated,Not-in-family,White,Male,0,0,40,0
48,158944,HS-grad,9,Widowed,Not-in-family,White,Female,0,0,60,1
50,104501,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,40,1
57,185072,Some-college,10,Never-married,Other-relative,Black,Female,0,0,40,0
36,362067,Assoc-voc,11,Separated,Unmarried,Black,Female,0,0,40,0
41,195124,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,50,0
40,155972,HS-grad,9,Married-civ-spouse,Husband,White,Male,7688,0,55,1
25,104662,HS-grad,9,Never-married,Unmarried,White,Female,0,0,22,0
48,64479,Bachelors,13,Divorced,Not-in-family,White,Male,0,0,47,0
44,408717,HS-grad,9,Divorced,Not-in-family,White,Male,3674,0,50,0
45,51164,Some-college,10,Married-civ-spouse,Wife,Black,Female,0,0,40,0
38,245372,Some-college,10,Married-civ-spouse,Husband,White,Male,3137,0,50,0
30,109282,Some-college,10,Never-married,Own-child,White,Male,0,0,20,0
24,394191,12th,8,Never-married,Own-child,White,Male,0,0,55,0
42,332401,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,40,0
61,48846,Doctorate,16,Married-civ-spouse,Husband,White,Male,0,0,55,1
29,275110,Some-college,10,Separated,Not-in-family,Black,Male,0,0,42,0
20,403965,Some-college,10,Never-married,Own-child,White,Male,0,0,35,0
50,155433,Bachelors,13,Widowed,Unmarried,White,Female,0,0,40,0
39,167140,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,40,0
17,39815,10th,6,Never-married,Own-child,White,Female,0,0,25,0
52,314627,Masters,14,Divorced,Not-in-family,Asian-Pac-Islander,Female,0,0,40,0
36,280169,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,50,1
60,130684,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,55,0
20,210781,Some-college,10,Never-married,Own-child,White,Female,0,0,10,0
29,135791,Bachelors,13,Married-civ-spouse,Wife,White,Female,15024,0,50,1
54,85423,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,1
57,249977,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,40,0
34,258425,Assoc-voc,11,Never-married,Not-in-family,Amer-Indian-Eskimo,Male,2597,0,45,0
44,456236,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,40,0
29,179768,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,0
31,121321,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
24,300584,HS-grad,9,Never-married,Unmarried,White,Male,0,0,40,0
80,249983,7th-8th,4,Widowed,Not-in-family,White,Female,0,0,24,0
28,106672,Bachelors,13,Never-married,Own-child,White,Male,0,0,2,0
57,250873,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,0
31,247328,5th-6th,3,Never-married,Not-in-family,White,Male,0,0,30,0
