SEQID,AGEG5LFS,GENDER_R,U01b000A,U01B_Collapsed_AS_Cleaned,U01b000S,U01b000T,PVLIT1,PVNUM1,ActionSeqOrder
4560,55-59,Female,32,FOLDER_VIEWED,1,173627,325.05681,299.6911,10
4560,55-59,Female,32,MAIL_MOVED,1,173627,325.05681,299.6911,11
4560,55-59,Female,32,MAIL_VIEWED,1,173627,325.05681,299.6911,12
4560,55-59,Female,32,TOOLBAR,1,173627,325.05681,299.6911,13
4560,55-59,Female,32,FOLDER_VIEWED,1,173627,325.05681,299.6911,14
4560,55-59,Female,32,MAIL_MOVED,1,173627,325.05681,299.6911,15
4560,55-59,Female,32,MAIL_VIEWED,1,173627,325.05681,299.6911,16
4560,55-59,Female,32,TOOLBAR,1,173627,325.05681,299.6911,17
4560,55-59,Female,32,FOLDER_VIEWED,1,173627,325.05681,299.6911,18
4560,55-59,Female,32,MAIL_MOVED,1,173627,325.05681,299.6911,19
4560,55-59,Female,32,MAIL_VIEWED,1,173627,325.05681,299.6911,20
4560,55-59,Female,32,TOOLBAR,1,173627,325.05681,299.6911,21
4560,55-59,Female,32,FOLDER_VIEWED,1,173627,325.05681,299.6911,22
4560,55-59,Female,32,MAIL_MOVED,1,173627,325.05681,299.6911,23
4560,55-59,Female,32,MAIL_VIEWED,1,173627,325.05681,299.6911,24
4560,55-59,Female,32,TOOLBAR,1,173627,325.05681,299.6911,25
4560,55-59,Female,32,FOLDER_VIEWED,1,173627,325.05681,299.6911,26
4560,55-59,Female,32,MAIL_MOVED,1,173627,325.05681,299.6911,27
4560,55-59,Female,32,NEXT_INQUIRY,1,173627,325.05681,299.6911,28
4561,30-34,Male,39,FOLDER_UNFOLDED,0,165928,301.72174,276.73966,0
4561,30-34,Male,39,FOLDER_FOLDED,0,165928,301.72174,276.73966,1
4561,30-34,Male,39,MAIL_VIEWED,0,165928,301.72174,276.73966,2
4561,30-34,Male,39,MENU,0,165928,301.72174,276.73966,3
4561,30-34,Male,39,MENUITEM,0,165928,301.72174,276.73966,4
4561,30-34,Male,39,TEXTBOX_ONFOCUS,0,165928,301.72174,276.73966,5
4561,30-34,Male,39,TEXTBOX_USE,0,165928,301.72174,276.73966,6
4561,30-34,Male,39,TEXTBOX_KILLFOCUS,0,165928,301.72174,276.73966,7
4561,30-34,Male,39,BUTTON,0,165928,301.72174,276.73966,8
4561,30-34,Male,39,FOLDER_VIEWED,0,165928,301.72174,276.73966,9
4561,30-34,Male,39,NEW_FOLDER,0,165928,301.72174,276.73966,10
4561,30-34,Male,39,MAIL_VIEWED,0,165928,301.72174,276.73966,11
4561,30-34,Male,39,MAIL_DRAG,0,165928,301.72174,276.73966,12
4561,30-34,Male,39,MAIL_VIEWED,0,165928,301.72174,276.73966,13
4561,30-34,Male,39,FOLDER_VIEWED,0,165928,301.72174,276.73966,14
4561,30-34,Male,39,MAIL_DROP,0,165928,301.72174,276.73966,15
4561,30-34,Male,39,MAIL_MOVED,0,165928,301.72174,276.73966,16
4561,30-34,Male,39,MAIL_VIEWED,0,165928,301.72174,276.73966,17
4561,30-34,Male,39,MAIL_DRAG,0,165928,301.72174,276.73966,18
4561,30-34,Male,39,FOLDER_VIEWED,0,165928,301.72174,276.73966,19
4561,30-34,Male,39,MAIL_DROP,0,165928,301.72174,276.73966,20
4561,30-34,Male,39,MAIL_MOVED,0,165928,301.72174,276.73966,21
4561,30-34,Male,39,MAIL_DRAG,0,165928,301.72174,276.73966,22
4561,30-34,Male,39,FOLDER_VIEWED,0,165928,301.72174,276.73966,23
4561,30-34,Male,39,MAIL_DROP,0,165928,301.72174,276.73966,24
4561,30-34,Male,39,MAIL_MOVED,0,165928,301.72174,276.73966,25
4561,30-34,Male,39,MAIL_DRAG,0,165928,301.72174,276.73966,26
4561,30-34,Male,39,FOLDER_VIEWED,0,165928,301.72174,276.73966,27
4561,30-34,Male,39,MAIL_DROP,0,165928,301.72174,276.73966,28
4561,30-34,Male,39,MAIL_MOVED,0,165928,301.72174,276.73966,29
4561,30-34,Male,39,FOLDER_VIEWED,0,165928,301.72174,276.73966,30
4561,30-34,Male,39,NEXT_INQUIRY,0,165928,301.72174,276.73966,31
4568,35-39,Male,0,NEXT_INQUIRY,0,6638,242.74476,209.90157,0
4571,35-39,Female,76,MAIL_VIEWED,0,329818,252.94786,211.41181,0
4571,35-39,Female,76,TOOLBAR,0,329818,252.94786,211.41181,1
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,2
4571,35-39,Female,76,BUTTON,0,329818,252.94786,211.41181,3
4571,35-39,Female,76,TOOLBAR,0,329818,252.94786,211.41181,4
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,5
4571,35-39,Female,76,MAIL_VIEWED,0,329818,252.94786,211.41181,6
4571,35-39,Female,76,MAIL_DRAG,0,329818,252.94786,211.41181,7
4571,35-39,Female,76,TOOLBAR,0,329818,252.94786,211.41181,8
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,9
4571,35-39,Female,76,FOLDER_UNFOLDED,0,329818,252.94786,211.41181,10
4571,35-39,Female,76,MAIL_VIEWED,0,329818,252.94786,211.41181,11
4571,35-39,Female,76,MENU,0,329818,252.94786,211.41181,12
4571,35-39,Female,76,MENUITEM,0,329818,252.94786,211.41181,13
4571,35-39,Female,76,TEXTBOX_ONFOCUS,0,329818,252.94786,211.41181,14
4571,35-39,Female,76,TEXTBOX_USE,0,329818,252.94786,211.41181,15
4571,35-39,Female,76,TEXTBOX_KILLFOCUS,0,329818,252.94786,211.41181,16
4571,35-39,Female,76,BUTTON,0,329818,252.94786,211.41181,17
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,18
4571,35-39,Female,76,NEW_FOLDER,0,329818,252.94786,211.41181,19
4571,35-39,Female,76,MAIL_VIEWED,0,329818,252.94786,211.41181,20
4571,35-39,Female,76,MAIL_DRAG,0,329818,252.94786,211.41181,21
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,22
4571,35-39,Female,76,MAIL_DROP,0,329818,252.94786,211.41181,23
4571,35-39,Female,76,MAIL_MOVED,0,329818,252.94786,211.41181,24
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,25
4571,35-39,Female,76,MAIL_VIEWED,0,329818,252.94786,211.41181,26
4571,35-39,Female,76,TOOLBAR,0,329818,252.94786,211.41181,27
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,28
4571,35-39,Female,76,MENU,0,329818,252.94786,211.41181,29
4571,35-39,Female,76,MENUITEM,0,329818,252.94786,211.41181,30
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,31
4571,35-39,Female,76,TEXTBOX_ONFOCUS,0,329818,252.94786,211.41181,32
4571,35-39,Female,76,TEXTBOX_USE,0,329818,252.94786,211.41181,33
4571,35-39,Female,76,TEXTBOX_KILLFOCUS,0,329818,252.94786,211.41181,34
4571,35-39,Female,76,NEW_FOLDER,0,329818,252.94786,211.41181,35
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,36
4571,35-39,Female,76,MAIL_VIEWED,0,329818,252.94786,211.41181,37
4571,35-39,Female,76,MAIL_DRAG,0,329818,252.94786,211.41181,38
4571,35-39,Female,76,MAIL_VIEWED,0,329818,252.94786,211.41181,39
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,40
4571,35-39,Female,76,MAIL_DROP,0,329818,252.94786,211.41181,41
4571,35-39,Female,76,MAIL_MOVED,0,329818,252.94786,211.41181,42
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,43
4571,35-39,Female,76,TOOLBAR,0,329818,252.94786,211.41181,44
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,45
4571,35-39,Female,76,MAIL_VIEWED,0,329818,252.94786,211.41181,46
4571,35-39,Female,76,MAIL_DRAG,0,329818,252.94786,211.41181,47
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,48
4571,35-39,Female,76,MAIL_DROP,0,329818,252.94786,211.41181,49
4571,35-39,Female,76,MAIL_MOVED,0,329818,252.94786,211.41181,50
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,51
4571,35-39,Female,76,MAIL_VIEWED,0,329818,252.94786,211.41181,52
4571,35-39,Female,76,MAIL_DRAG,0,329818,252.94786,211.41181,53
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,54
4571,35-39,Female,76,MAIL_DROP,0,329818,252.94786,211.41181,55
4571,35-39,Female,76,MAIL_MOVED,0,329818,252.94786,211.41181,56
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,57
4571,35-39,Female,76,MAIL_VIEWED,0,329818,252.94786,211.41181,58
4571,35-39,Female,76,MAIL_DRAG,0,329818,252.94786,211.41181,59
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,60
4571,35-39,Female,76,MAIL_DROP,0,329818,252.94786,211.41181,61
4571,35-39,Female,76,MAIL_MOVED,0,329818,252.94786,211.41181,62
4571,35-39,Female,76,FOLDER_VIEWED,0,329818,252.94786,211.41181,63
4571,35-39,Female,76,NEXT_INQUIRY,0,329818,252.94786,211.41181,64
4574,50-54,Male,36,MENU,0,104911,269.33045,279.75252,0
4574,50-54,Male,36,MENUITEM,0,104911,269.33045,279.75252,1
4574,50-54,Male,36,TEXTBOX_ONFOCUS,0,104911,269.33045,279.75252,2
4574,50-54,Male,36,TEXTBOX_USE,0,104911,269.33045,279.75252,3
4574,50-54,Male,36,TEXTBOX_KILLFOCUS,0,104911,269.33045,279.75252,4
4574,50-54,Male,36,FOLDER_VIEWED,0,104911,269.33045,279.75252,5
4574,50-54,Male,36,NEW_FOLDER,0,104911,269.33045,279.75252,6
4574,50-54,Male,36,MAIL_VIEWED,0,104911,269.33045,279.75252,7
4574,50-54,Male,36,MAIL_DRAG,0,104911,269.33045,279.75252,8
4574,50-54,Male,36,FOLDER_VIEWED,0,104911,269.33045,279.75252,9
4574,50-54,Male,36,MAIL_DROP,0,104911,269.33045,279.75252,10
4574,50-54,Male,36,MAIL_MOVED,0,104911,269.33045,279.75252,11
4574,50-54,Male,36,MAIL_VIEWED,0,104911,269.33045,279.75252,12
4574,50-54,Male,36,MAIL_DRAG,0,104911,269.33045,279.75252,13
4574,50-54,Male,36,MENU,0,104911,269.33045,279.75252,14
4574,50-54,Male,36,MENUITEM,0,104911,269.33045,279.75252,15
4574,50-54,Male,36,TEXTBOX_ONFOCUS,0,104911,269.33045,279.75252,16
4574,50-54,Male,36,TEXTBOX_USE,0,104911,269.33045,279.75252,17
4574,50-54,Male,36,TEXTBOX_KILLFOCUS,0,104911,269.33045,279.75252,18
4574,50-54,Male,36,FOLDER_VIEWED,0,104911,269.33045,279.75252,19
4574,50-54,Male,36,NEW_FOLDER,0,104911,269.33045,279.75252,20
4574,50-54,Male,36,MAIL_VIEWED,0,104911,269.33045,279.75252,21
4574,50-54,Male,36,MAIL_DRAG,0,104911,269.33045,279.75252,22
4574,50-54,Male,36,FOLDER_VIEWED,0,104911,269.33045,279.75252,23
4574,50-54,Male,36,MAIL_DROP,0,104911,269.33045,279.75252,24
4574,50-54,Male,36,MAIL_MOVED,0,104911,269.33045,279.75252,25
4574,50-54,Male,36,MAIL_VIEWED,0,104911,269.33045,279.75252,26
4574,50-54,Male,36,MAIL_DRAG,0,104911,269.33045,279.75252,27
4574,50-54,Male,36,FOLDER_VIEWED,0,104911,269.33045,279.75252,28
4574,50-54,Male,36,MAIL_DROP,0,104911,269.33045,279.75252,29
4574,50-54,Male,36,MAIL_MOVED,0,104911,269.33045,279.75252,30
4574,50-54,Male,36,MAIL_VIEWED,0,104911,269.33045,279.75252,31
4574,50-54,Male,36,MAIL_DRAG,0,104911,269.33045,279.75252,32
4574,50-54,Male,36,FOLDER_VIEWED,0,104911,269.33045,279.75252,33
4574,50-54,Male,36,MAIL_DROP,0,104911,269.33045,279.75252,34
4574,50-54,Male,36,MAIL_MOVED,0,104911,269.33045,279.75252,35
4574,50-54,Male,36,MAIL_VIEWED,0,104911,269.33045,279.75252,36
4574,50-54,Male,36,MAIL_DRAG,0,104911,269.33045,279.75252,37
4574,50-54,Male,36,FOLDER_VIEWED,0,104911,269.33045,279.75252,38
4574,50-54,Male,36,MAIL_DROP,0,104911,269.33045,279.75252,39
4574,50-54,Male,36,MAIL_MOVED,0,104911,269.33045,279.75252,40
4574,50-54,Male,36,NEXT_INQUIRY,0,104911,269.33045,279.75252,41
4575,25-29,Female,36,MAIL_VIEWED,1,116236,300.87889,265.93615,0
4575,25-29,Female,36,TOOLBAR,1,116236,300.87889,265.93615,1
4575,25-29,Female,36,BUTTON,1,116236,300.87889,265.93615,2
4575,25-29,Female,36,MAIL_VIEWED,1,116236,300.87889,265.93615,3
4575,25-29,Female,36,MAIL_DRAG,1,116236,300.87889,265.93615,4
4575,25-29,Female,36,FOLDER_VIEWED,1,116236,300.87889,265.93615,5
4575,25-29,Female,36,MAIL_DROP,1,116236,300.87889,265.93615,6
4575,25-29,Female,36,MAIL_MOVED,1,116236,300.87889,265.93615,7
4575,25-29,Female,36,MAIL_VIEWED,1,116236,300.87889,265.93615,8
4575,25-29,Female,36,MAIL_DRAG,1,116236,300.87889,265.93615,9
4575,25-29,Female,36,FOLDER_VIEWED,1,116236,300.87889,265.93615,10
4575,25-29,Female,36,MAIL_DROP,1,116236,300.87889,265.93615,11
4575,25-29,Female,36,MAIL_MOVED,1,116236,300.87889,265.93615,12
4575,25-29,Female,36,MAIL_VIEWED,1,116236,300.87889,265.93615,13
4575,25-29,Female,36,MENU,1,116236,300.87889,265.93615,14
4575,25-29,Female,36,MENUITEM,1,116236,300.87889,265.93615,15
4575,25-29,Female,36,TEXTBOX_ONFOCUS,1,116236,300.87889,265.93615,16
4575,25-29,Female,36,TEXTBOX_USE,1,116236,300.87889,265.93615,17
4575,25-29,Female,36,TEXTBOX_KILLFOCUS,1,116236,300.87889,265.93615,18
4575,25-29,Female,36,FOLDER_VIEWED,1,116236,300.87889,265.93615,19
4575,25-29,Female,36,NEW_FOLDER,1,116236,300.87889,265.93615,20
4575,25-29,Female,36,MAIL_VIEWED,1,116236,300.87889,265.93615,21
4575,25-29,Female,36,MAIL_DRAG,1,116236,300.87889,265.93615,22
4575,25-29,Female,36,FOLDER_VIEWED,1,116236,300.87889,265.93615,23
4575,25-29,Female,36,MAIL_DROP,1,116236,300.87889,265.93615,24
4575,25-29,Female,36,MAIL_MOVED,1,116236,300.87889,265.93615,25
4575,25-29,Female,36,MAIL_DRAG,1,116236,300.87889,265.93615,26
4575,25-29,Female,36,FOLDER_VIEWED,1,116236,300.87889,265.93615,27
4575,25-29,Female,36,MAIL_DROP,1,116236,300.87889,265.93615,28
4575,25-29,Female,36,MAIL_MOVED,1,116236,300.87889,265.93615,29
4575,25-29,Female,36,MAIL_VIEWED,1,116236,300.87889,265.93615,30
4575,25-29,Female,36,MAIL_DRAG,1,116236,300.87889,265.93615,31
4575,25-29,Female,36,FOLDER_VIEWED,1,116236,300.87889,265.93615,32
4575,25-29,Female,36,MAIL_DROP,1,116236,300.87889,265.93615,33
4575,25-29,Female,36,MAIL_MOVED,1,116236,300.87889,265.93615,34
4575,25-29,Female,36,NEXT_INQUIRY,1,116236,300.87889,265.93615,35
4576,45-49,Male,44,MAIL_VIEWED,1,193662,282.92248,265.2528,0
4576,45-49,Male,44,FOLDER_VIEWED,1,193662,282.92248,265.2528,1
4576,45-49,Male,44,MAIL_VIEWED,1,193662,282.92248,265.2528,2
4576,45-49,Male,44,FOLDER_VIEWED,1,193662,282.92248,265.2528,3
4576,45-49,Male,44,MAIL_VIEWED,1,193662,282.92248,265.2528,4
4576,45-49,Male,44,TOOLBAR,1,193662,282.92248,265.2528,5
4576,45-49,Male,44,BUTTON,1,193662,282.92248,265.2528,6
4576,45-49,Male,44,MENU,1,193662,282.92248,265.2528,7
4576,45-49,Male,44,MENUITEM,1,193662,282.92248,265.2528,8
4576,45-49,Male,44,FOLDER_VIEWED,1,193662,282.92248,265.2528,9
4576,45-49,Male,44,TEXTBOX_ONFOCUS,1,193662,282.92248,265.2528,10
4576,45-49,Male,44,TEXTBOX_USE,1,193662,282.92248,265.2528,11
4576,45-49,Male,44,TEXTBOX_KILLFOCUS,1,193662,282.92248,265.2528,12
4576,45-49,Male,44,NEW_FOLDER,1,193662,282.92248,265.2528,13
4576,45-49,Male,44,MAIL_VIEWED,1,193662,282.92248,265.2528,14
4576,45-49,Male,44,MAIL_DRAG,1,193662,282.92248,265.2528,15
4576,45-49,Male,44,FOLDER_VIEWED,1,193662,282.92248,265.2528,16
4576,45-49,Male,44,MAIL_DROP,1,193662,282.92248,265.2528,17
4576,45-49,Male,44,MAIL_MOVED,1,193662,282.92248,265.2528,18
4576,45-49,Male,44,MAIL_VIEWED,1,193662,282.92248,265.2528,19
4576,45-49,Male,44,MAIL_DRAG,1,193662,282.92248,265.2528,20
4576,45-49,Male,44,MAIL_VIEWED,1,193662,282.92248,265.2528,21
4576,45-49,Male,44,FOLDER_VIEWED,1,193662,282.92248,265.2528,22
4576,45-49,Male,44,MAIL_DROP,1,193662,282.92248,265.2528,23
4576,45-49,Male,44,MAIL_MOVED,1,193662,282.92248,265.2528,24
4576,45-49,Male,44,MAIL_VIEWED,1,193662,282.92248,265.2528,25
4576,45-49,Male,44,MAIL_DRAG,1,193662,282.92248,265.2528,26
4576,45-49,Male,44,FOLDER_VIEWED,1,193662,282.92248,265.2528,27
4576,45-49,Male,44,MAIL_DROP,1,193662,282.92248,265.2528,28
4576,45-49,Male,44,MAIL_MOVED,1,193662,282.92248,265.2528,29
4576,45-49,Male,44,MAIL_VIEWED,1,193662,282.92248,265.2528,30
4576,45-49,Male,44,MAIL_DRAG,1,193662,282.92248,265.2528,31
4576,45-49,Male,44,FOLDER_VIEWED,1,193662,282.92248,265.2528,32
4576,45-49,Male,44,MAIL_DROP,1,193662,282.92248,265.2528,33
4576,45-49,Male,44,MAIL_MOVED,1,193662,282.92248,265.2528,34
4576,45-49,Male,44,MAIL_VIEWED,1,193662,282.92248,265.2528,35
4576,45-49,Male,44,MAIL_DRAG,1,193662,282.92248,265.2528,36
4576,45-49,Male,44,FOLDER_VIEWED,1,193662,282.92248,265.2528,37
4576,45-49,Male,44,MAIL_DROP,1,193662,282.92248,265.2528,38
4576,45-49,Male,44,MAIL_MOVED,1,193662,282.92248,265.2528,39
4576,45-49,Male,44,NEXT_INQUIRY,1,193662,282.92248,265.2528,40
4578,25-29,Female,32,FOLDER_VIEWED,1,78478,323.81602,292.87257,0
4578,25-29,Female,32,MENU,1,78478,323.81602,292.87257,1
4578,25-29,Female,32,MENUITEM,1,78478,323.81602,292.87257,2
4578,25-29,Female,32,TEXTBOX_ONFOCUS,1,78478,323.81602,292.87257,3
4578,25-29,Female,32,TEXTBOX_USE,1,78478,323.81602,292.87257,4
4578,25-29,Female,32,TEXTBOX_KILLFOCUS,1,78478,323.81602,292.87257,5
4578,25-29,Female,32,BUTTON,1,78478,323.81602,292.87257,6
4578,25-29,Female,32,FOLDER_VIEWED,1,78478,323.81602,292.87257,7
4578,25-29,Female,32,NEW_FOLDER,1,78478,323.81602,292.87257,8
4578,25-29,Female,32,MAIL_VIEWED,1,78478,323.81602,292.87257,9
4578,25-29,Female,32,MAIL_DRAG,1,78478,323.81602,292.87257,10
4578,25-29,Female,32,FOLDER_VIEWED,1,78478,323.81602,292.87257,11
4578,25-29,Female,32,MAIL_DROP,1,78478,323.81602,292.87257,12
4578,25-29,Female,32,MAIL_MOVED,1,78478,323.81602,292.87257,13
4578,25-29,Female,32,MAIL_VIEWED,1,78478,323.81602,292.87257,14
4578,25-29,Female,32,MAIL_DRAG,1,78478,323.81602,292.87257,15
4578,25-29,Female,32,MAIL_VIEWED,1,78478,323.81602,292.87257,16
4578,25-29,Female,32,FOLDER_VIEWED,1,78478,323.81602,292.87257,17
4578,25-29,Female,32,MAIL_DROP,1,78478,323.81602,292.87257,18
4578,25-29,Female,32,MAIL_MOVED,1,78478,323.81602,292.87257,19
4578,25-29,Female,32,MAIL_VIEWED,1,78478,323.81602,292.87257,20
4578,25-29,Female,32,MAIL_DRAG,1,78478,323.81602,292.87257,21
4578,25-29,Female,32,MAIL_VIEWED,1,78478,323.81602,292.87257,22
4578,25-29,Female,32,FOLDER_VIEWED,1,78478,323.81602,292.87257,23
4578,25-29,Female,32,MAIL_DROP,1,78478,323.81602,292.87257,24
4578,25-29,Female,32,MAIL_MOVED,1,78478,323.81602,292.87257,25
4578,25-29,Female,32,MAIL_VIEWED,1,78478,323.81602,292.87257,26
4578,25-29,Female,32,MAIL_DRAG,1,78478,323.81602,292.87257,27
4578,25-29,Female,32,MAIL_VIEWED,1,78478,323.81602,292.87257,28
4578,25-29,Female,32,FOLDER_VIEWED,1,78478,323.81602,292.87257,29
4578,25-29,Female,32,MAIL_DROP,1,78478,323.81602,292.87257,30
4578,25-29,Female,32,MAIL_MOVED,1,78478,323.81602,292.87257,31
4578,25-29,Female,32,MAIL_VIEWED,1,78478,323.81602,292.87257,32
4578,25-29,Female,32,MAIL_DRAG,1,78478,323.81602,292.87257,33
4578,25-29,Female,32,FOLDER_VIEWED,1,78478,323.81602,292.87257,34
4578,25-29,Female,32,MAIL_DROP,1,78478,323.81602,292.87257,35
4578,25-29,Female,32,MAIL_MOVED,1,78478,323.81602,292.87257,36
4578,25-29,Female,32,NEXT_INQUIRY,1,78478,323.81602,292.87257,37
4580,30-34,Male,66,FOLDER_VIEWED,0,333860,294.9756,311.8503,0
4580,30-34,Male,66,MAIL_VIEWED,0,333860,294.9756,311.8503,1
4580,30-34,Male,66,TOOLBAR,0,333860,294.9756,311.8503,2
4580,30-34,Male,66,BUTTON,0,333860,294.9756,311.8503,3
4580,30-34,Male,66,MENU,0,333860,294.9756,311.8503,4
4580,30-34,Male,66,MENUITEM,0,333860,294.9756,311.8503,5
4580,30-34,Male,66,TEXTBOX_ONFOCUS,0,333860,294.9756,311.8503,6
4580,30-34,Male,66,TEXTBOX_USE,0,333860,294.9756,311.8503,7
4580,30-34,Male,66,TEXTBOX_KILLFOCUS,0,333860,294.9756,311.8503,8
4580,30-34,Male,66,BUTTON,0,333860,294.9756,311.8503,9
4580,30-34,Male,66,FOLDER_VIEWED,0,333860,294.9756,311.8503,10
4580,30-34,Male,66,TEXTBOX_ONFOCUS,0,333860,294.9756,311.8503,11
4580,30-34,Male,66,TEXTBOX_USE,0,333860,294.9756,311.8503,12
4580,30-34,Male,66,TEXTBOX_KILLFOCUS,0,333860,294.9756,311.8503,13
4580,30-34,Male,66,NEW_FOLDER,0,333860,294.9756,311.8503,14
4580,30-34,Male,66,MAIL_VIEWED,0,333860,294.9756,311.8503,15
4580,30-34,Male,66,MAIL_DRAG,0,333860,294.9756,311.8503,16
4580,30-34,Male,66,MAIL_VIEWED,0,333860,294.9756,311.8503,17
4580,30-34,Male,66,FOLDER_VIEWED,0,333860,294.9756,311.8503,18
4580,30-34,Male,66,MAIL_DROP,0,333860,294.9756,311.8503,19
4580,30-34,Male,66,MAIL_MOVED,0,333860,294.9756,311.8503,20
4580,30-34,Male,66,MAIL_VIEWED,0,333860,294.9756,311.8503,21
4580,30-34,Male,66,MAIL_DRAG,0,333860,294.9756,311.8503,22
4580,30-34,Male,66,MAIL_VIEWED,0,333860,294.9756,311.8503,23
4580,30-34,Male,66,FOLDER_VIEWED,0,333860,294.9756,311.8503,24
4580,30-34,Male,66,MAIL_DROP,0,333860,294.9756,311.8503,25
4580,30-34,Male,66,MAIL_MOVED,0,333860,294.9756,311.8503,26
4580,30-34,Male,66,FOLDER_VIEWED,0,333860,294.9756,311.8503,27
4580,30-34,Male,66,MAIL_VIEWED,0,333860,294.9756,311.8503,28
4580,30-34,Male,66,MAIL_DRAG,0,333860,294.9756,311.8503,29
4580,30-34,Male,66,FOLDER_VIEWED,0,333860,294.9756,311.8503,30
4580,30-34,Male,66,MAIL_DROP,0,333860,294.9756,311.8503,31
4580,30-34,Male,66,MAIL_MOVED,0,333860,294.9756,311.8503,32
4580,30-34,Male,66,MAIL_VIEWED,0,333860,294.9756,311.8503,33
4580,30-34,Male,66,MAIL_DRAG,0,333860,294.9756,311.8503,34
4580,30-34,Male,66,FOLDER_VIEWED,0,333860,294.9756,311.8503,35
4580,30-34,Male,66,MAIL_DROP,0,333860,294.9756,311.8503,36
4580,30-34,Male,66,MAIL_MOVED,0,333860,294.9756,311.8503,37
4580,30-34,Male,66,MAIL_DRAG,0,333860,294.9756,311.8503,38
4580,30-34,Male,66,FOLDER_VIEWED,0,333860,294.9756,311.8503,39
4580,30-34,Male,66,MAIL_DROP,0,333860,294.9756,311.8503,40
4580,30-34,Male,66,MAIL_MOVED,0,333860,294.9756,311.8503,41
4580,30-34,Male,66,MAIL_VIEWED,0,333860,294.9756,311.8503,42
4580,30-34,Male,66,NEXT_INQUIRY,0,333860,294.9756,311.8503,43
4580,30-34,Male,66,END_CANCEL,0,333860,294.9756,311.8503,44
4580,30-34,Male,66,MENU,0,333860,294.9756,311.8503,45
4580,30-34,Male,66,FOLDER_VIEWED,0,333860,294.9756,311.8503,46
4580,30-34,Male,66,NEXT_INQUIRY,0,333860,294.9756,311.8503,47
4581,50-54,Male,50,FOLDER_VIEWED,1,180371,284.75098,285.43722,0
4581,50-54,Male,50,MAIL_DRAG,1,180371,284.75098,285.43722,1
4581,50-54,Male,50,FOLDER_VIEWED,1,180371,284.75098,285.43722,2
4581,50-54,Male,50,MAIL_DROP,1,180371,284.75098,285.43722,3
4581,50-54,Male,50,MAIL_MOVED,1,180371,284.75098,285.43722,4
4581,50-54,Male,50,MAIL_VIEWED,1,180371,284.75098,285.43722,5
4581,50-54,Male,50,MAIL_DRAG,1,180371,284.75098,285.43722,6
4581,50-54,Male,50,MAIL_VIEWED,1,180371,284.75098,285.43722,7
4581,50-54,Male,50,FOLDER_VIEWED,1,180371,284.75098,285.43722,8
4581,50-54,Male,50,MAIL_VIEWED,1,180371,284.75098,285.43722,9
4581,50-54,Male,50,MENU,1,180371,284.75098,285.43722,10
4581,50-54,Male,50,MENUITEM,1,180371,284.75098,285.43722,11
4581,50-54,Male,50,BUTTON,1,180371,284.75098,285.43722,12
4581,50-54,Male,50,MENU,1,180371,284.75098,285.43722,13
4581,50-54,Male,50,MENUITEM,1,180371,284.75098,285.43722,14
4581,50-54,Male,50,FOLDER_VIEWED,1,180371,284.75098,285.43722,15
4581,50-54,Male,50,TEXTBOX_ONFOCUS,1,180371,284.75098,285.43722,16
4581,50-54,Male,50,TEXTBOX_USE,1,180371,284.75098,285.43722,17
4581,50-54,Male,50,TEXTBOX_KILLFOCUS,1,180371,284.75098,285.43722,18
4581,50-54,Male,50,NEW_FOLDER,1,180371,284.75098,285.43722,19
4581,50-54,Male,50,MAIL_VIEWED,1,180371,284.75098,285.43722,20
4581,50-54,Male,50,MAIL_DRAG,1,180371,284.75098,285.43722,21
4581,50-54,Male,50,MAIL_VIEWED,1,180371,284.75098,285.43722,22
4581,50-54,Male,50,FOLDER_VIEWED,1,180371,284.75098,285.43722,23
4581,50-54,Male,50,MAIL_DROP,1,180371,284.75098,285.43722,24
4581,50-54,Male,50,MAIL_MOVED,1,180371,284.75098,285.43722,25
4581,50-54,Male,50,MAIL_VIEWED,1,180371,284.75098,285.43722,26
