AGEP,SCHL,SEX,ESP,CIT,MIG,MIL,ANC,DEAR,DEYE,DREM,PINCP,ESR,FER,label
63.0,20.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,194000.0,1.0,0.0,False
40.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,48000.0,1.0,2.0,False
14.0,12.0,2.0,8.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
32.0,17.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,52000.0,1.0,0.0,False
13.0,10.0,1.0,7.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,False
16.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
16.0,12.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1000.0,1.0,2.0,False
2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
32.0,20.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,50010.0,1.0,0.0,False
7.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
53.0,19.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,14000.0,1.0,0.0,False
30.0,16.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,23000.0,1.0,0.0,False
58.0,15.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,39700.0,1.0,0.0,False
27.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,28330.0,1.0,2.0,False
57.0,22.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,305000.0,1.0,0.0,True
32.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,2.0,False
65.0,16.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,60000.0,1.0,0.0,False
54.0,23.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,161000.0,1.0,0.0,True
2.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
41.0,9.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,21300.0,1.0,2.0,False
49.0,20.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,95000.0,1.0,0.0,False
69.0,15.0,1.0,0.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,86800.0,1.0,0.0,False
39.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,86000.0,1.0,0.0,False
30.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,45000.0,1.0,2.0,False
69.0,19.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,27500.0,6.0,0.0,False
42.0,21.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,129000.0,1.0,0.0,False
36.0,16.0,1.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,15000.0,1.0,0.0,False
35.0,14.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,54000.0,1.0,0.0,False
24.0,16.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,9400.0,1.0,0.0,False
68.0,11.0,1.0,0.0,5.0,3.0,4.0,1.0,1.0,2.0,2.0,12800.0,6.0,0.0,True
57.0,22.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,90000.0,3.0,0.0,False
21.0,16.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,6.0,0.0,False
64.0,15.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,21600.0,6.0,0.0,False
45.0,9.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,40000.0,1.0,0.0,True
49.0,21.0,2.0,0.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,4000.0,6.0,2.0,True
15.0,13.0,1.0,0.0,4.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
25.0,20.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,57120.0,6.0,2.0,False
23.0,16.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,9600.0,1.0,2.0,True
68.0,17.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,10900.0,6.0,0.0,False
49.0,23.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,True
63.0,21.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,73000.0,1.0,0.0,False
19.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3000.0,1.0,0.0,False
55.0,20.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,100000.0,1.0,0.0,False
37.0,21.0,2.0,0.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
35.0,24.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,35000.0,1.0,2.0,False
23.0,19.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,6.0,2.0,False
70.0,18.0,1.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,121000.0,1.0,0.0,False
18.0,14.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
14.0,11.0,2.0,8.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,False
59.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,100000.0,1.0,0.0,False
42.0,16.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,22400.0,1.0,0.0,False
67.0,22.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,65300.0,2.0,0.0,False
69.0,22.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,170000.0,6.0,0.0,False
80.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,16300.0,6.0,0.0,False
52.0,11.0,1.0,0.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,14000.0,6.0,0.0,False
62.0,22.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,30700.0,1.0,0.0,True
50.0,12.0,1.0,0.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,7200.0,1.0,0.0,False
14.0,12.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,False
3.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
56.0,16.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,0.0,False
65.0,20.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,15100.0,6.0,0.0,True
18.0,15.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
73.0,20.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,19200.0,6.0,0.0,False
3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
27.0,19.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,16000.0,1.0,0.0,False
12.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
13.0,11.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
53.0,18.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,70000.0,1.0,0.0,False
65.0,1.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,10000.0,6.0,0.0,False
16.0,13.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,6.0,0.0,False
47.0,18.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,38000.0,1.0,2.0,True
81.0,24.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,182500.0,1.0,0.0,False
12.0,9.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
24.0,16.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,30000.0,1.0,2.0,False
41.0,21.0,1.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,58000.0,1.0,0.0,False
17.0,13.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
29.0,20.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,40000.0,1.0,0.0,False
45.0,20.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,44600.0,1.0,0.0,False
48.0,19.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,120000.0,1.0,2.0,True
56.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,79800.0,1.0,0.0,False
18.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
22.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,7700.0,6.0,0.0,False
47.0,23.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,565000.0,1.0,0.0,True
29.0,17.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,6.0,0.0,False
50.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
64.0,19.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,18400.0,6.0,0.0,False
60.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,12600.0,1.0,0.0,True
62.0,23.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,109000.0,6.0,0.0,False
11.0,7.0,1.0,7.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,False
28.0,21.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,14010.0,1.0,2.0,False
39.0,22.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
94.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,29000.0,6.0,0.0,False
8.0,4.0,2.0,7.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
9.0,6.0,2.0,7.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,False
1.0,0.0,1.0,7.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,False
49.0,22.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,70000.0,1.0,1.0,False
35.0,18.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
56.0,19.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,11200.0,6.0,0.0,False
77.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,21000.0,6.0,0.0,False
94.0,16.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,10800.0,6.0,0.0,False
80.0,19.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,39400.0,6.0,0.0,False
37.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,23000.0,1.0,0.0,False
31.0,15.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,54300.0,1.0,2.0,False
64.0,21.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,565000.0,1.0,0.0,False
55.0,16.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,27000.0,1.0,0.0,False
25.0,21.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,225000.0,1.0,0.0,False
15.0,12.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
54.0,15.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,29000.0,1.0,0.0,False
32.0,21.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,121200.0,1.0,0.0,False
4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
53.0,6.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,22000.0,1.0,0.0,False
9.0,6.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,True
66.0,21.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,153000.0,6.0,0.0,False
12.0,9.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
70.0,22.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,70200.0,6.0,0.0,True
58.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,130000.0,1.0,0.0,False
29.0,20.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,30600.0,1.0,1.0,False
40.0,19.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
35.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,65000.0,1.0,1.0,False
60.0,16.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,20000.0,6.0,0.0,False
17.0,14.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,3200.0,1.0,0.0,True
29.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
36.0,22.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,565400.0,1.0,0.0,False
30.0,21.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,6.0,2.0,False
52.0,21.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,90000.0,1.0,0.0,True
73.0,19.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,13800.0,6.0,0.0,False
33.0,20.0,1.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,45000.0,1.0,0.0,False
66.0,16.0,2.0,0.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
11.0,8.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
15.0,12.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,False
68.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,55000.0,1.0,0.0,False
58.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,45000.0,6.0,0.0,False
21.0,21.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,7500.0,6.0,2.0,False
3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,False
57.0,17.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,10000.0,6.0,0.0,False
53.0,5.0,1.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,40000.0,1.0,0.0,False
68.0,22.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,96000.0,6.0,0.0,False
3.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,False
73.0,21.0,1.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,1.0,9500.0,6.0,0.0,False
47.0,20.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,12000.0,1.0,2.0,False
38.0,20.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,150000.0,1.0,0.0,False
4.0,2.0,1.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,False
52.0,15.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,50000.0,1.0,0.0,True
52.0,16.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,30000.0,3.0,0.0,False
36.0,20.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,120000.0,1.0,2.0,False
52.0,19.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,8000.0,1.0,0.0,True
58.0,19.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,64100.0,1.0,0.0,False
40.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,200000.0,1.0,0.0,False
36.0,16.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,20000.0,1.0,2.0,False
21.0,20.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,13000.0,1.0,0.0,False
50.0,21.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,180000.0,1.0,0.0,False
39.0,18.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,6000.0,1.0,2.0,False
31.0,21.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,2700.0,3.0,2.0,False
11.0,8.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
76.0,19.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,10600.0,6.0,0.0,False
75.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,37800.0,6.0,0.0,False
42.0,21.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,50000.0,1.0,2.0,False
32.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,40000.0,1.0,2.0,False
45.0,15.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,31500.0,2.0,0.0,False
13.0,10.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
60.0,22.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,82300.0,1.0,0.0,False
55.0,22.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,118000.0,1.0,0.0,False
13.0,11.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,False
2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,False
74.0,19.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,30900.0,6.0,0.0,False
21.0,19.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,21700.0,2.0,2.0,True
36.0,21.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,300000.0,1.0,0.0,False
31.0,21.0,1.0,0.0,5.0,1.0,2.0,4.0,2.0,2.0,2.0,100000.0,1.0,0.0,False
46.0,16.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,0.0,False
63.0,22.0,2.0,0.0,5.0,1.0,2.0,4.0,2.0,2.0,2.0,0.0,3.0,0.0,False
18.0,18.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,True
43.0,17.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,5300.0,6.0,2.0,False
54.0,16.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,39300.0,1.0,0.0,False
78.0,19.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,51100.0,6.0,0.0,False
29.0,19.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,16300.0,1.0,0.0,False
71.0,17.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,33600.0,6.0,0.0,False
18.0,19.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,False
51.0,16.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,21100.0,1.0,0.0,False
58.0,16.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,23400.0,1.0,0.0,True
18.0,16.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,True
14.0,11.0,2.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
67.0,22.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,29400.0,6.0,0.0,False
27.0,14.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,False
37.0,21.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,90000.0,1.0,0.0,False
63.0,19.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,10900.0,6.0,0.0,False
40.0,19.0,1.0,0.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,26700.0,1.0,0.0,False
58.0,23.0,1.0,0.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,60000.0,1.0,0.0,False
33.0,22.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,75000.0,1.0,0.0,False
70.0,18.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,125900.0,1.0,0.0,False
53.0,22.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,30000.0,1.0,0.0,False
22.0,20.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,2.0,False
33.0,21.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,14400.0,6.0,2.0,True
63.0,22.0,2.0,0.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,12400.0,6.0,0.0,False
45.0,21.0,2.0,0.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,0.0,6.0,2.0,False
30.0,22.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,True
36.0,16.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,20000.0,1.0,2.0,False
49.0,22.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,34200.0,1.0,2.0,False
24.0,18.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,10800.0,3.0,2.0,False
65.0,12.0,1.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,14000.0,1.0,0.0,False
26.0,21.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,60000.0,1.0,0.0,False
43.0,19.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,0.0,False
47.0,14.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,6.0,0.0,False
51.0,21.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,95000.0,1.0,0.0,False
8.0,5.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,True
10.0,8.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,True
72.0,22.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,51000.0,6.0,0.0,True
54.0,20.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,52000.0,1.0,0.0,False
14.0,12.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
16.0,13.0,1.0,1.0,5.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
61.0,16.0,1.0,0.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,30010.0,1.0,0.0,True
54.0,19.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,29000.0,1.0,0.0,False
30.0,21.0,2.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,10000.0,1.0,2.0,True
10.0,7.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,False
47.0,19.0,2.0,0.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,2.0,False
41.0,12.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,18000.0,1.0,2.0,False
62.0,21.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,142000.0,1.0,0.0,False
12.0,10.0,2.0,5.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,False
36.0,21.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,False
16.0,14.0,2.0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,6.0,2.0,False
21.0,19.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,57500.0,1.0,0.0,False
46.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,14400.0,6.0,0.0,False
50.0,21.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,203000.0,1.0,0.0,False
40.0,15.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,True
22.0,21.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,6.0,2.0,False
47.0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,24000.0,1.0,0.0,False
80.0,22.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,127000.0,6.0,0.0,True
94.0,14.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,35000.0,6.0,0.0,True
54.0,21.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,67000.0,6.0,0.0,False
27.0,20.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,3500.0,4.0,0.0,False
53.0,21.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,False
71.0,1.0,1.0,0.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,10500.0,6.0,0.0,False
83.0,9.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,7600.0,6.0,0.0,False
17.0,14.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,2.0,True
71.0,21.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,10200.0,6.0,0.0,False
78.0,22.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,81600.0,6.0,0.0,True
5.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,True
6.0,5.0,1.0,7.0,4.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,False
